Id,age,job,marital,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,outcome_old,X1,X2,X3,X4,subscription
268,49,industrial_worker,married,high_school,na,12,6,5.7,2,0,-1,na,0,0,0,0.1004848110689448,0
269,84,retired,married,university,desktop,28,12,33.45,1,2,313,other,0,0,0,0.8100430337915131,1
270,41,unemployed,single,high_school,smartphone,5,6,28.35,3,0,-1,na,0,0,0,0.0747644036097543,1
271,35,manager,married,grad_school,na,2,6,11.0,3,0,-1,na,0,0,1,0.0806747407985764,1
272,33,manager,married,grad_school,smartphone,5,8,54.95,2,0,-1,na,0,0,0,0.0789679153124035,1
273,27,manager,single,grad_school,smartphone,18,5,3.7,1,0,-1,na,0,0,1,0.0982423329036006,0
274,50,manager,married,grad_school,na,15,5,10.8,2,0,-1,na,0,0,1,0.0681186788444428,0
275,33,manager,married,university,smartphone,18,11,20.6,2,0,-1,na,0,0,1,0.0771612223775715,0
276,55,manager,divorced,grad_school,desktop,13,5,15.4,5,1,176,success,1,0,1,0.0925135728941586,0
277,39,entrepreneur,married,university,na,15,5,8.05,10,0,-1,na,0,0,1,0.0728033700724492,0
278,42,industrial_worker,married,high_school,desktop,12,5,0.7,1,0,-1,na,0,0,0,0.0728033700724492,0
279,25,technology,married,na,na,27,5,14.0,1,0,-1,na,0,0,1,0.079848564632397,0
280,52,retired,divorced,grad_school,na,19,6,24.5,2,0,-1,na,0,0,1,0.0699980026510268,1
281,30,technology,single,grad_school,na,19,5,60.4,3,0,-1,na,0,0,1,0.102681894939444,1
282,66,retired,married,university,smartphone,13,8,3.1,3,0,-1,na,0,0,0,0.1162457102391371,0
283,31,technology,married,university,smartphone,4,5,16.85,2,0,-1,na,0,0,1,0.1107711582808272,1
284,28,technology,married,university,smartphone,20,4,55.1,3,0,-1,na,0,0,1,0.0826630109127884,1
285,33,unemployed,single,university,smartphone,4,2,52.1,2,0,-1,na,0,0,1,0.0749550596481034,0
286,58,teacher,married,university,smartphone,5,5,54.0,1,0,-1,na,1,0,1,0.0924137054454996,1
287,52,technology,married,university,smartphone,18,7,6.25,1,0,-1,na,1,0,0,0.0762805730575781,0
288,59,retired,married,grad_school,smartphone,21,11,7.55,1,0,-1,na,0,0,0,0.4472336716721442,0
289,36,unemployed,single,grad_school,smartphone,3,2,14.4,1,0,-1,na,0,0,0,0.0845241770014344,1
290,38,entrepreneur,married,university,na,28,5,8.0,5,0,-1,na,1,0,1,0.0733571804695585,0
291,69,retired,married,university,smartphone,10,12,20.95,1,0,-1,na,0,0,1,0.1053783160532384,1
292,60,retired,married,high_school,desktop,30,7,6.0,3,0,-1,na,0,0,0,0.0728033700724492,0
293,30,manager,single,grad_school,smartphone,7,7,11.5,1,0,-1,na,0,0,0,0.0728033700724492,0
294,26,salesman,single,university,smartphone,7,5,0.15,5,0,-1,na,0,0,1,0.0882374303197574,0
295,34,teacher,married,grad_school,smartphone,25,11,14.3,1,2,205,failure,1,0,0,0.0734298113413106,1
296,69,retired,married,high_school,smartphone,11,2,17.2,2,0,-1,na,0,0,0,0.0941023732137344,1
297,32,technology,single,grad_school,smartphone,18,5,30.4,1,0,-1,na,0,0,1,0.0658126486663156,1
298,37,salesman,married,university,smartphone,25,3,7.3,1,0,-1,na,0,0,0,0.097116554391444,1
299,31,teacher,single,university,na,26,5,26.65,2,0,-1,na,0,0,1,0.0795852777222958,1
300,60,retired,married,grad_school,smartphone,12,8,2.8,4,0,-1,na,0,0,0,0.0831623481560837,0
301,54,manager,married,high_school,smartphone,17,4,4.45,2,0,-1,na,0,0,1,0.0785230512229223,0
302,55,technology,married,university,desktop,28,7,29.3,4,0,-1,na,0,0,1,0.1082018411925989,1
303,74,retired,married,university,desktop,17,4,19.2,2,0,-1,na,0,0,0,0.0811649991829027,1
304,28,technology,single,university,smartphone,9,6,21.05,3,1,102,success,0,0,0,0.0851778548472028,0
305,33,manager,single,university,smartphone,18,7,1.85,1,0,-1,na,1,0,1,0.0749732173660414,0
306,60,retired,divorced,grad_school,smartphone,10,7,20.55,6,0,-1,na,0,0,0,0.0921504185353984,0
307,44,entrepreneur,single,na,smartphone,28,7,16.1,2,2,181,failure,0,0,0,0.0757358415194378,1
308,58,retired,married,high_school,desktop,17,4,19.1,3,0,-1,na,0,0,1,0.0850689085395747,0
309,26,teacher,married,university,smartphone,8,4,9.95,1,0,-1,na,0,0,0,0.1038076734516006,1
310,38,entrepreneur,married,university,smartphone,24,7,73.7,24,0,-1,na,1,0,1,0.0781871334410691,1
311,50,industrial_worker,married,university,na,15,5,22.9,5,0,-1,na,0,0,1,0.0736658616745047,0
312,73,retired,married,high_school,smartphone,23,10,20.85,1,2,182,failure,0,0,0,0.080030141811777,1
313,41,manager,single,grad_school,smartphone,20,11,5.75,1,2,167,failure,0,0,0,0.0745737475714052,0
314,35,teacher,married,university,na,20,5,1.85,3,0,-1,na,0,0,1,0.0745283532765602,0
315,63,retired,married,na,desktop,21,4,66.9,4,0,-1,na,0,0,0,0.0927133077914767,1
316,36,teacher,married,grad_school,smartphone,12,8,28.3,1,0,-1,na,0,0,0,0.0730666569825504,1
317,51,teacher,divorced,university,smartphone,13,8,6.05,2,0,-1,na,0,0,0,0.2018593503168521,0
318,23,entrepreneur,single,high_school,na,13,5,19.25,2,0,-1,na,0,0,1,0.0728396855083253,1
319,55,entrepreneur,divorced,grad_school,smartphone,19,11,10.75,5,0,-1,na,0,0,1,0.076180705608919,0
320,46,freelance,married,grad_school,smartphone,19,11,53.7,1,4,100,failure,0,0,0,0.0947832876364098,1
321,36,salesman,married,university,smartphone,9,12,6.95,3,0,-1,na,0,0,0,0.1156646632651208,1
322,28,teacher,single,university,smartphone,10,7,35.5,2,0,-1,na,1,0,0,0.0712599640477184,1
323,33,manager,single,grad_school,smartphone,8,10,30.05,2,1,183,success,0,0,0,0.0889728178962468,1
324,43,manager,married,grad_school,smartphone,13,8,18.45,6,0,-1,na,0,0,0,0.0944382909955876,1
325,49,entrepreneur,married,grad_school,smartphone,17,11,1.6,2,2,188,failure,0,0,1,0.0756450529297477,0
326,44,manager,married,grad_school,na,6,5,17.1,2,0,-1,na,0,0,1,0.0729577106749223,0
327,32,industrial_worker,single,university,smartphone,23,7,103.4,6,0,-1,na,1,0,0,0.0800573783886841,1
328,55,retired,married,university,smartphone,5,2,1.15,4,3,8,other,0,0,1,0.0776060864670528,0
329,37,industrial_worker,married,university,na,30,5,22.55,1,0,-1,na,0,0,1,0.0681731519982568,0
330,28,industrial_worker,single,university,smartphone,23,7,13.7,1,0,-1,na,1,0,0,0.0697437945998946,0
331,42,manager,single,grad_school,smartphone,13,8,5.85,2,0,-1,na,0,0,0,0.0775697710311768,0
332,40,industrial_worker,married,high_school,smartphone,13,5,43.15,3,2,370,failure,0,0,1,0.0803388230167232,1
333,31,manager,single,grad_school,smartphone,1,6,14.3,5,0,-1,na,0,0,0,0.0774789824414867,1
334,35,manager,single,grad_school,smartphone,21,4,16.15,3,0,-1,na,0,0,1,0.0886913732682076,1
335,34,industrial_worker,married,university,smartphone,13,5,16.15,1,0,-1,na,0,0,1,0.0773064841210756,1
336,30,technology,single,university,smartphone,6,5,2.8,2,0,-1,na,0,0,1,0.0774880613004557,0
337,37,na,single,grad_school,smartphone,3,3,20.8,1,0,-1,na,0,0,0,0.0728033700724492,1
338,31,housekeeper,married,university,smartphone,10,7,13.0,1,0,-1,na,0,0,1,0.0728033700724492,0
339,40,industrial_worker,single,university,smartphone,5,5,9.35,1,0,-1,na,0,0,1,0.0765347811087102,0
340,43,technology,married,grad_school,smartphone,28,8,0.05,32,0,-1,na,0,0,0,0.0735296787899696,0
341,53,salesman,divorced,university,smartphone,12,3,3.5,2,0,-1,na,0,0,0,0.0728033700724492,1
342,57,teacher,divorced,university,na,19,5,3.4,3,0,-1,na,0,0,1,0.1125506146387522,0
343,25,industrial_worker,single,university,na,27,5,4.0,1,0,-1,na,1,0,1,0.0715050932398816,0
344,51,industrial_worker,married,high_school,desktop,9,3,22.0,3,6,181,success,0,0,0,0.1069761952317832,1
345,38,teacher,married,university,smartphone,4,2,16.05,2,0,-1,na,0,0,1,0.0782416065948831,0
346,48,technology,married,university,smartphone,21,7,7.9,5,0,-1,na,0,0,1,0.0832622156047428,0
347,33,teacher,single,university,smartphone,4,2,7.5,2,2,212,other,1,0,0,0.0755633431990267,0
348,28,teacher,single,university,na,26,6,158.65,2,0,-1,na,1,0,0,0.0727398180596662,1
349,46,manager,married,na,desktop,1,4,10.3,3,1,370,failure,0,0,0,0.095191836290015,1
350,30,manager,single,grad_school,smartphone,12,8,4.5,1,0,-1,na,0,0,0,0.0753454505837706,0
351,46,manager,single,grad_school,na,12,6,2.85,3,0,-1,na,0,0,0,0.0929856735605469,0
352,30,industrial_worker,single,na,smartphone,31,7,0.1,22,0,-1,na,0,0,1,0.0676284204601165,0
353,27,technology,single,university,smartphone,29,1,12.15,2,3,192,success,1,0,0,0.0748279556225373,0
354,50,manager,married,grad_school,smartphone,6,2,8.4,1,0,-1,na,0,0,0,0.0759446552757249,1
355,38,manager,married,grad_school,na,6,9,0.1,1,0,-1,na,0,0,0,0.2031031539956058,0
356,31,entrepreneur,single,na,smartphone,4,2,18.05,1,0,-1,na,0,0,1,0.0755361066221197,0
357,36,industrial_worker,married,university,na,26,5,4.6,2,0,-1,na,0,0,1,0.0649047627694151,0
358,32,manager,single,grad_school,smartphone,18,11,12.55,1,0,-1,na,0,0,1,0.0730484992646124,0
359,27,freelance,single,grad_school,smartphone,23,7,8.05,4,0,-1,na,0,0,1,0.0728124489314183,0
360,38,manager,single,grad_school,smartphone,20,4,7.0,2,0,-1,na,0,0,1,0.0876654622047101,0
361,26,teacher,single,university,smartphone,5,2,18.9,1,0,-1,na,0,0,0,0.0790223884662175,0
362,34,industrial_worker,single,university,smartphone,11,5,1.85,1,2,343,failure,0,0,1,0.0747371670328473,0
363,58,retired,married,grad_school,smartphone,28,1,6.75,1,0,-1,na,1,0,0,0.0672925026782634,0
364,40,industrial_worker,married,high_school,na,6,6,14.1,2,0,-1,na,0,0,0,0.0759174186988179,0
365,56,na,married,na,desktop,31,7,0.8,15,0,-1,na,0,0,0,0.0731029724184264,0
366,21,teacher,single,university,smartphone,15,5,1.05,1,2,330,failure,0,0,1,0.0734025747644036,0
367,51,salesman,married,university,smartphone,16,7,4.2,3,0,-1,na,0,0,1,0.0873749387177019,0
368,56,unemployed,divorced,grad_school,smartphone,30,7,62.45,6,0,-1,na,0,0,1,0.0728033700724492,0
369,34,salesman,single,university,na,4,6,6.05,2,0,-1,na,0,0,1,0.0751457156864525,0
370,31,industrial_worker,married,high_school,na,14,5,13.85,3,0,-1,na,0,0,1,0.0781689757231311,0
371,33,industrial_worker,married,university,na,26,5,10.55,2,0,-1,na,1,0,1,0.0694714288308245,0
372,32,teacher,single,university,na,12,5,12.7,2,0,-1,na,0,0,1,0.0861129773210103,0
373,47,industrial_worker,divorced,high_school,smartphone,8,5,53.5,1,0,-1,na,1,0,1,0.0782779220307591,1
374,51,manager,married,grad_school,smartphone,26,5,4.95,1,0,-1,na,0,0,0,0.078096344851379,0
375,43,technology,married,grad_school,smartphone,20,11,74.0,3,0,-1,na,0,0,1,0.1121420659851469,1
376,56,retired,married,university,smartphone,15,6,18.6,2,0,-1,na,0,0,1,0.0618542661558295,1
377,46,entrepreneur,divorced,university,smartphone,20,11,2.9,2,0,-1,na,0,0,1,0.0956276215205273,0
378,27,student,single,university,smartphone,27,3,18.4,1,0,-1,na,0,0,0,0.0747371670328473,1
379,54,freelance,married,grad_school,smartphone,3,6,11.7,2,0,-1,na,0,0,0,0.081791440451764,1
380,70,retired,married,grad_school,smartphone,18,9,54.7,2,2,88,other,0,0,0,0.0732028398670855,1
381,33,manager,married,grad_school,smartphone,29,8,7.9,2,0,-1,na,0,0,1,0.0769070143264394,0
382,34,industrial_worker,married,university,na,6,6,5.05,5,0,-1,na,0,0,1,0.0754453180324296,0
383,46,teacher,married,university,smartphone,27,3,11.65,3,13,239,other,0,0,1,0.0680642056906288,1
384,59,housekeeper,married,high_school,na,5,6,4.2,1,0,-1,na,0,0,0,0.0773427995569516,0
385,36,teacher,single,university,na,19,5,4.65,4,0,-1,na,0,0,0,0.1041889855282988,0
386,63,unemployed,married,high_school,desktop,30,11,16.35,3,0,-1,na,0,0,0,0.0728033700724492,0
387,38,manager,married,grad_school,smartphone,4,8,8.4,1,1,1,success,0,0,0,0.083688921976286,1
388,33,teacher,single,university,smartphone,14,5,43.9,3,0,-1,na,1,0,1,0.0756632106476858,1
389,47,technology,married,university,na,25,6,4.5,1,0,-1,na,1,0,0,0.0735296787899696,0
390,47,manager,single,grad_school,smartphone,29,10,5.7,1,0,-1,na,0,0,0,0.0778058213643709,1
391,36,technology,married,university,smartphone,1,6,25.3,1,5,292,failure,0,0,0,0.0852232491420478,1
392,28,industrial_worker,single,university,smartphone,3,7,14.9,2,0,-1,na,0,0,0,0.0786410763895193,1
393,33,manager,single,grad_school,smartphone,28,1,10.45,1,0,-1,na,0,0,0,0.0793946216839467,0
394,35,manager,married,grad_school,smartphone,31,7,17.55,4,0,-1,na,0,0,0,0.0885188749477965,1
395,28,salesman,single,university,smartphone,9,2,18.45,3,0,-1,na,0,0,1,0.0747734824687233,0
396,58,industrial_worker,married,university,na,25,6,11.95,1,0,-1,na,0,0,1,0.0963357725201096,0
397,36,manager,married,high_school,smartphone,14,8,15.8,3,0,-1,na,0,0,0,0.0864761316797704,1
398,39,industrial_worker,married,university,smartphone,12,8,17.35,1,2,182,success,0,0,1,0.0853503531676139,1
399,36,technology,married,university,na,6,6,22.7,1,0,-1,na,0,0,0,0.0730031049697674,0
400,36,industrial_worker,married,high_school,na,18,6,12.25,3,0,-1,na,0,0,1,0.0813919706571278,0
401,23,salesman,single,university,smartphone,1,6,9.1,1,0,-1,na,0,0,0,0.0730848147004884,1
402,27,industrial_worker,single,university,smartphone,7,7,24.35,1,0,-1,na,1,0,0,0.0735024422130626,0
403,34,industrial_worker,single,high_school,na,8,5,15.65,1,0,-1,na,0,0,1,0.0728033700724492,0
404,51,manager,married,grad_school,smartphone,21,8,3.45,2,0,-1,na,0,0,0,0.0727761334955422,0
405,50,manager,married,grad_school,smartphone,25,8,36.05,6,0,-1,na,0,0,0,0.0854774571931799,1
406,35,technology,single,grad_school,smartphone,28,8,0.1,13,0,-1,na,0,0,0,0.078032792838596,0
407,66,retired,married,university,smartphone,19,10,6.15,3,3,160,failure,0,0,0,0.1037532002977865,0
408,37,technology,divorced,university,smartphone,7,8,4.75,4,0,-1,na,0,0,1,0.1248524685417536,0
409,56,manager,divorced,grad_school,na,8,5,51.5,1,0,-1,na,0,0,1,0.0744103281099631,0
410,73,retired,single,university,smartphone,4,3,27.6,3,2,181,failure,0,0,0,0.0823361719899043,1
411,36,entrepreneur,single,university,smartphone,11,5,30.95,1,1,173,failure,0,0,1,0.0806656619396074,1
412,44,manager,married,grad_school,desktop,12,8,9.55,1,2,182,success,0,0,0,0.0890636064859368,1
413,30,technology,single,grad_school,smartphone,5,7,6.5,1,8,424,success,0,0,1,0.0728033700724492,1
414,50,salesman,married,university,na,9,6,43.6,1,0,-1,na,0,0,0,0.0872841501280119,1
415,23,student,single,na,smartphone,12,5,20.05,1,0,-1,na,0,0,0,0.0957728832640313,1
416,24,student,single,university,smartphone,15,9,10.3,1,0,-1,na,0,0,0,0.1469322535543732,1
417,32,manager,single,grad_school,smartphone,26,8,47.4,6,0,-1,na,0,0,1,0.0958273564178454,1
418,37,manager,married,grad_school,smartphone,15,7,7.65,6,0,-1,na,0,0,1,0.127403627912044,0
419,31,salesman,married,university,na,23,5,6.8,6,0,-1,na,0,0,1,0.0756087374938717,0
420,53,unemployed,married,high_school,smartphone,3,12,17.1,1,0,-1,na,0,0,1,0.0817006518620739,1
421,48,teacher,divorced,university,smartphone,27,1,6.6,1,3,238,other,0,0,0,0.0835164236558749,1
422,34,manager,married,grad_school,smartphone,4,11,17.4,1,2,162,failure,0,0,0,0.0889455813193397,1
423,35,freelance,married,grad_school,smartphone,5,3,4.8,1,0,-1,na,0,0,1,0.1063769905398289,1
424,36,industrial_worker,married,high_school,na,20,5,52.65,2,0,-1,na,1,0,1,0.0765075445318032,1
425,62,retired,married,university,smartphone,4,2,4.2,5,1,184,success,0,0,0,0.077969240825813,1
426,53,salesman,divorced,high_school,na,7,5,29.05,1,0,-1,na,1,0,1,0.0701614221124689,1
427,27,manager,single,grad_school,smartphone,15,6,45.0,1,3,224,success,0,0,0,0.0884190074991375,1
428,21,student,single,university,smartphone,24,5,18.6,1,7,89,success,0,0,0,0.0747553247507853,1
429,35,technology,married,grad_school,smartphone,27,4,3.35,1,0,-1,na,1,0,1,0.0785139723639533,0
430,30,salesman,married,university,smartphone,28,7,7.9,6,0,-1,na,0,0,0,0.0855046937700869,0
431,33,manager,married,university,na,23,5,15.3,4,0,-1,na,1,0,1,0.0734116536233726,0
432,37,teacher,single,university,smartphone,5,5,12.15,3,2,280,failure,0,0,1,0.0790314673251865,0
433,39,salesman,married,university,na,28,5,4.7,2,0,-1,na,1,0,1,0.0639877980135456,0
434,32,unemployed,married,grad_school,smartphone,25,7,21.95,2,0,-1,na,0,0,0,0.0728124489314183,0
435,35,teacher,married,university,smartphone,17,4,15.65,2,1,319,failure,0,0,1,0.1044613512973689,0
436,40,teacher,married,grad_school,na,17,11,3.75,1,0,-1,na,0,0,1,0.0797396183247689,1
437,28,industrial_worker,married,university,smartphone,15,5,15.0,1,0,-1,na,0,0,1,0.0728396855083253,0
438,46,teacher,married,university,na,15,5,11.5,1,0,-1,na,1,0,0,0.0903618833185045,0
439,33,freelance,single,grad_school,smartphone,5,5,47.25,2,0,-1,na,0,0,1,0.0736567828155357,1
440,34,salesman,divorced,university,smartphone,15,5,93.05,4,0,-1,na,0,0,1,0.0736113885206907,1
441,59,technology,married,na,desktop,31,7,0.15,3,0,-1,na,0,0,0,0.0861583716158553,0
442,51,manager,married,grad_school,na,6,6,4.0,4,0,-1,na,0,0,0,0.0729123163800773,0
443,58,manager,married,high_school,na,12,6,3.35,6,0,-1,na,0,0,0,0.0728033700724492,0
444,37,manager,married,grad_school,smartphone,21,10,37.45,1,5,90,success,0,0,0,0.0746463784431572,1
445,50,retired,married,university,smartphone,12,5,36.05,3,1,176,failure,0,0,0,0.1513173424364026,1
446,35,freelance,married,grad_school,smartphone,29,1,5.5,1,0,-1,na,1,0,1,0.0893268933960379,0
447,65,retired,divorced,high_school,smartphone,1,6,18.65,2,5,188,failure,0,0,0,0.089508470575418,0
448,26,technology,single,university,smartphone,30,10,10.35,1,0,-1,na,0,0,0,0.0732028398670855,1
449,37,industrial_worker,single,high_school,na,20,5,20.1,1,0,-1,na,0,0,1,0.1360739382274435,0
450,41,teacher,married,university,na,8,5,55.5,2,0,-1,na,0,0,1,0.0733027073157445,1
451,37,retired,married,university,smartphone,8,5,12.2,1,0,-1,na,1,0,0,0.0734479690592486,0
452,38,technology,married,university,smartphone,18,11,35.6,3,2,175,failure,0,0,1,0.0774154304287037,0
453,69,retired,married,university,smartphone,27,7,32.8,1,4,90,success,0,0,0,0.0728033700724492,1
454,51,retired,married,university,smartphone,8,7,5.65,4,0,-1,na,1,0,0,0.0731211301363644,0
455,50,manager,married,grad_school,smartphone,19,6,6.5,2,0,-1,na,0,0,1,0.1191781816861256,0
456,46,teacher,married,na,smartphone,26,7,20.2,2,1,389,success,0,0,0,0.1228369618506346,1
457,43,technology,divorced,university,smartphone,17,11,3.5,1,0,-1,na,0,0,0,0.0877653296533691,0
458,48,salesman,married,high_school,smartphone,6,8,5.45,2,0,-1,na,0,0,0,0.0771884589544786,0
459,47,housekeeper,single,high_school,smartphone,13,5,28.0,1,0,-1,na,0,0,1,0.0980879923011276,1
460,36,salesman,single,university,na,20,5,6.5,1,0,-1,na,0,0,1,0.0798304069144589,0
461,33,salesman,married,university,smartphone,20,11,41.2,3,0,-1,na,0,0,1,0.0754634757503677,0
462,50,technology,divorced,university,smartphone,18,11,17.7,2,0,-1,na,1,0,0,0.0992228496722531,0
463,44,technology,married,university,smartphone,17,4,10.05,3,0,-1,na,0,0,1,0.0694260345359795,0
464,66,housekeeper,married,high_school,smartphone,17,12,35.8,3,0,-1,na,0,0,0,0.0839703666043251,1
465,40,technology,married,university,na,16,5,11.0,3,0,-1,na,0,0,1,0.0730394204056434,0
466,48,technology,divorced,university,smartphone,11,8,6.1,1,0,-1,na,0,0,0,0.0760082072885079,0
467,36,manager,single,grad_school,na,23,5,11.55,2,0,-1,na,0,0,1,0.0807564505292974,0
468,75,retired,married,university,desktop,15,4,8.75,1,2,181,success,0,0,0,0.1070397472445663,1
469,29,industrial_worker,single,university,smartphone,4,5,8.2,5,3,346,failure,0,0,1,0.076153469032012,0
470,34,industrial_worker,single,university,smartphone,20,11,33.0,1,0,-1,na,1,0,1,0.1004303379151308,1
471,34,housekeeper,married,university,smartphone,8,5,3.55,2,0,-1,na,0,0,1,0.0728396855083253,0
472,56,salesman,married,high_school,smartphone,19,11,3.9,1,1,166,failure,0,0,1,0.0768343834546874,0
473,40,teacher,married,university,na,28,5,6.65,2,0,-1,na,0,1,1,0.0702703684200969,0
474,35,teacher,married,university,smartphone,11,7,81.95,2,0,-1,na,0,0,1,0.0709603617017413,1
475,27,student,single,university,smartphone,2,6,6.75,2,0,-1,na,0,0,0,0.0739019120076988,0
476,43,manager,married,grad_school,smartphone,7,7,4.05,3,0,-1,na,0,0,0,0.0866940242950266,0
477,29,industrial_worker,married,university,na,19,6,12.6,5,0,-1,na,1,0,1,0.0774154304287037,0
478,47,unemployed,married,university,smartphone,3,2,20.8,3,0,-1,na,0,0,1,0.1017467724656365,0
479,53,industrial_worker,married,high_school,smartphone,28,8,118.1,6,0,-1,na,0,0,0,0.123672216875783,1
480,45,teacher,married,university,smartphone,16,7,10.1,2,0,-1,na,0,0,0,0.0750549270967624,0
